Date,S5TELS,S5CONDS,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5MATR,S5RLST,S5INFT,S5UTIL,SPX,VIX
2017-08-25,159.06,704.3788,561.3,461.78,410.64,910.4,574.27,340.5,202.0,989.79,278.22,2443.05,11.28
2017-08-28,159.03,705.0529,560.17,459.61,408.67,915.9,574.31,341.28,201.11,992.5,278.85,2444.24,11.32
2017-08-29,158.67,703.7094,561.7,459.06,406.76,917.43,578.04,339.38,200.96,996.6,278.43,2446.3,11.7
2017-08-30,157.66,708.6144,561.53,459.21,408.48,922.64,579.91,341.85,201.94,1004.93,277.22,2457.59,11.22
2017-08-31,156.85,712.1257,561.81,461.61,408.45,938.28,582.01,344.67,202.98,1012.14,277.28,2471.65,10.59
2017-09-01,156.93,715.3936,564.14,465.36,410.24,937.49,582.9,346.85,202.82,1011.68,276.45,2476.55,10.13
2017-09-05,155.13,712.458,565.22,467.98,401.21,933.39,576.57,341.92,202.68,1002.68,277.26,2457.85,12.23
2017-09-06,153.22,716.3936,567.17,475.65,402.19,937.62,577.19,342.87,202.88,1004.51,275.81,2465.54,11.63
2017-09-07,150.04,710.2888,568.3,476.48,395.54,947.85,577.56,343.11,204.42,1009.61,277.8,2465.1,11.55
2017-09-08,149.85,707.7716,564.63,471.43,398.58,951.83,579.53,343.03,204.41,1000.91,279.03,2461.43,12.12
2017-09-11,150.37,711.5591,568.44,476.23,405.5,959.66,584.51,347.8,205.93,1015.94,281.62,2488.11,10.73
2017-09-12,152.43,714.6556,569.23,478.7,410.41,961.72,587.53,350.64,203.5,1017.29,276.69,2496.48,10.58
2017-09-13,153.57,719.7938,569.63,484.63,411.29,958.27,586.76,350.49,202.68,1015.68,275.22,2498.37,10.5
2017-09-14,152.96,715.8749,567.56,486.5,409.86,958.71,589.51,351.52,203.85,1011.9,277.62,2495.62,10.44
2017-09-15,155.68,714.2186,568.86,487.76,411.81,955.98,591.55,351.43,204.43,1014.93,277.9,2500.23,10.17
2017-09-18,156.47,711.1875,569.09,489.89,415.99,955.53,594.95,353.45,203.38,1014.6,275.17,2503.87,10.15
2017-09-19,159.99,710.8445,567.52,491.73,419.31,948.03,595.43,355.32,201.28,1018.4,274.58,2506.65,10.18
2017-09-20,160.7,713.3443,562.45,495.11,421.91,949.46,599.46,356.77,200.73,1013.53,272.45,2508.24,9.78
2017-09-21,159.43,711.6179,556.99,494.78,422.74,944.16,601.47,355.89,200.29,1007.52,272.2,2500.6,9.67
2017-09-22,161.59,713.1904,555.71,497.41,422.7,944.95,603.11,354.87,198.64,1008.16,270.25,2502.22,9.59
2017-09-25,162.98,711.7459,559.47,504.74,422.05,941.79,603.1,355.18,199.29,993.8,272.53,2496.66,10.21
2017-09-26,161.59,711.3306,559.96,503.77,421.66,940.15,603.04,353.76,199.52,997.74,272.11,2496.84,10.17
2017-09-27,161.68,715.1536,555.88,506.17,427.14,939.56,603.22,353.67,197.84,1009.13,268.45,2507.04,9.87
2017-09-28,162.08,714.8275,555.98,506.93,427.66,940.86,602.67,356.16,199.05,1010.57,269.27,2510.06,9.55
2017-09-29,162.37,717.4718,555.39,506.72,429.08,946.31,604.38,356.15,199.2,1018.15,268.97,2519.36,9.51
2017-10-02,162.2,718.7618,554.28,506.63,432.89,955.32,608.67,360.05,198.39,1018.94,269.57,2529.12,9.45
2017-10-03,163.98,721.3674,554.79,506.21,434.19,955.5,611.59,361.6,198.3,1021.2,268.54,2534.58,9.51
2017-10-04,164.07,725.1653,556.82,505.89,432.79,959.8,611.25,361.53,199.95,1019.69,271.39,2537.74,9.63
2017-10-05,163.88,729.2438,559.08,507.94,437.06,960.25,612.66,363.66,200.59,1030.46,271.06,2552.07,9.19
2017-10-06,160.56,730.3655,553.77,503.79,437.25,959.6,612.37,362.96,200.18,1033.46,270.89,2549.33,9.65
2017-10-09,160.31,727.7999,552.3,505.05,435.62,953.15,609.97,362.98,200.42,1035.94,271.26,2544.73,10.33
2017-10-10,160.94,727.0121,557.76,505.57,437.42,955.28,610.67,362.98,200.85,1036.34,273.92,2550.64,10.08
2017-10-11,159.86,727.5295,559.09,506.78,436.81,957.54,610.45,363.18,201.93,1041.21,275.21,2555.24,9.85
2017-10-12,154.2,722.7015,561.35,504.87,433.67,955.91,613.59,363.87,203.32,1041.64,276.58,2550.93,9.91
2017-10-13,153.11,725.8496,562.1,504.51,433.5,953.06,612.01,365.6,203.72,1047.08,274.48,2553.17,9.61
2017-10-16,154.3,727.1836,562.33,505.61,436.29,949.42,613.08,365.23,202.82,1050.95,274.0,2557.64,9.91
2017-10-17,154.62,727.4531,560.25,506.03,433.88,961.89,611.34,364.33,202.85,1050.68,275.6,2559.36,10.31
2017-10-18,153.72,725.6014,559.69,502.5,436.32,963.46,611.74,363.54,202.5,1053.83,275.19,2561.26,10.07
2017-10-19,154.43,725.5277,556.25,500.93,436.96,969.29,613.37,364.76,202.31,1050.18,277.97,2562.1,10.05
2017-10-20,154.76,727.0294,555.16,502.26,442.05,970.4,619.96,367.95,202.08,1057.29,278.32,2575.21,9.97
2017-10-23,153.27,722.0087,554.55,499.32,441.43,967.86,614.97,367.2,201.26,1053.02,278.47,2564.98,11.07
2017-10-24,152.33,724.0117,552.68,500.67,444.71,961.36,618.26,369.38,200.0,1056.78,278.69,2569.13,11.16
2017-10-25,148.86,721.2383,551.05,497.25,442.52,960.24,611.9,367.52,199.44,1053.21,277.47,2557.15,11.23
2017-10-26,149.63,723.6031,551.75,498.46,444.97,950.36,612.77,372.52,198.34,1056.84,277.47,2560.4,11.3
2017-10-27,149.87,735.17,547.02,499.45,444.53,950.09,612.26,370.49,198.81,1087.6,279.17,2581.07,9.8
2017-10-30,147.76,732.3005,541.98,501.26,442.41,939.87,607.77,369.01,199.97,1092.0,279.22,2572.83,10.5
2017-10-31,148.26,731.9747,546.55,503.07,441.16,938.35,605.29,369.69,200.55,1096.28,279.35,2575.26,10.18
2017-11-01,147.59,732.4838,548.13,508.54,442.19,940.2,604.91,371.92,200.44,1097.08,277.78,2579.36,10.2
2017-11-02,146.1,726.8618,546.97,506.96,445.99,936.3,608.16,369.1,202.21,1098.29,278.92,2579.85,9.93
2017-11-03,145.95,729.5107,547.29,508.14,444.05,943.75,607.57,368.58,202.0,1107.65,279.94,2587.84,9.14
2017-11-06,142.39,734.8762,541.49,519.33,443.46,940.57,607.73,366.93,205.09,1111.48,278.75,2591.13,9.4
2017-11-07,142.74,730.8188,547.48,518.41,437.58,943.1,609.15,367.65,206.98,1112.74,282.19,2590.64,9.89
2017-11-08,143.4,731.2371,553.37,516.35,434.95,945.21,607.98,367.72,208.52,1118.21,282.1,2594.38,9.78
2017-11-09,143.78,732.4533,553.18,517.84,433.45,944.9,600.22,364.51,208.52,1108.69,282.4,2584.62,10.5
2017-11-10,143.99,734.9576,558.57,513.67,432.27,938.63,600.98,363.98,208.49,1107.67,281.17,2582.3,11.29
2017-11-13,143.64,737.3101,561.92,510.88,433.05,939.64,597.94,365.91,209.14,1107.52,284.42,2584.84,11.5
2017-11-14,141.58,738.0427,563.65,503.0,432.79,935.63,595.54,361.75,208.8,1105.7,287.82,2578.87,11.59
2017-11-15,141.75,734.7614,557.56,497.09,433.61,933.04,592.51,359.6,207.07,1096.33,285.1,2564.62,13.13
2017-11-16,144.23,740.6771,566.28,494.2,433.94,942.53,597.47,364.2,207.88,1110.89,283.95,2585.64,11.76
2017-11-17,145.16,744.2496,563.97,496.33,433.36,938.86,594.59,364.61,206.71,1103.47,281.84,2578.85,11.43
2017-11-20,146.56,745.4741,563.56,495.3,435.49,934.9,597.06,365.27,206.12,1106.54,280.96,2582.14,10.65
2017-11-21,145.77,749.9612,565.14,496.41,436.59,943.07,600.92,367.01,207.28,1119.76,281.63,2599.03,9.73
2017-11-22,148.2,750.7291,564.25,498.58,434.86,942.71,601.75,366.16,206.55,1116.88,281.55,2597.08,9.88
2017-11-24,147.77,752.3058,564.14,499.94,434.19,944.77,601.75,367.82,207.31,1122.93,281.99,2602.42,9.67
2017-11-27,148.35,752.8973,564.45,494.8,434.02,944.92,602.86,365.59,206.74,1122.81,283.29,2601.42,9.87
2017-11-28,151.64,761.0787,568.87,498.87,445.21,951.67,611.81,369.87,206.16,1124.85,284.5,2627.04,10.03
2017-11-29,155.78,764.4031,571.74,501.51,453.1,956.49,617.24,370.37,205.76,1096.05,284.67,2626.07,10.7
2017-11-30,157.01,767.8214,576.07,509.28,455.61,963.64,626.69,372.44,205.91,1106.53,285.52,2647.58,11.28
2017-12-01,157.69,767.9188,577.48,513.33,456.61,961.86,619.37,369.27,206.29,1100.23,284.51,2642.22,11.43
2017-12-04,160.2,776.7516,582.84,513.18,463.71,949.95,624.55,372.92,203.63,1078.97,282.86,2639.44,11.68
2017-12-05,157.35,772.0981,581.96,510.46,461.01,948.16,618.99,371.04,202.8,1081.2,279.34,2629.57,11.33
2017-12-06,155.86,766.7857,585.24,503.88,459.45,947.1,619.73,368.69,203.12,1089.34,280.41,2629.27,11.02
2017-12-07,155.71,768.5827,579.8,505.47,460.76,947.37,625.3,371.25,203.83,1096.41,280.68,2636.98,10.16
2017-12-08,158.08,771.9223,581.06,509.77,463.46,957.88,627.82,371.16,204.33,1101.07,281.58,2651.5,9.58
2017-12-11,159.94,773.8533,581.13,513.4,462.36,961.9,626.51,371.58,204.73,1110.03,283.31,2659.99,9.34
2017-12-12,164.42,774.0383,581.02,511.74,467.09,965.75,627.3,371.65,205.61,1107.11,278.36,2664.11,9.92
2017-12-13,164.22,774.4835,584.1,511.04,461.17,968.69,629.53,372.56,205.59,1107.59,279.1,2662.85,10.18
2017-12-14,162.68,776.5961,581.84,509.38,458.07,958.49,625.46,368.51,205.4,1106.74,278.7,2652.01,10.49
2017-12-15,164.42,780.7579,588.34,509.24,462.84,969.66,629.88,370.47,206.01,1120.43,279.74,2675.81,9.42
2017-12-18,165.99,786.9666,587.85,512.76,466.66,969.55,634.11,375.94,206.68,1128.9,276.5,2690.16,9.53
2017-12-19,164.38,786.2987,588.91,513.32,464.78,968.48,634.16,375.61,202.78,1122.93,271.52,2681.47,10.03
2017-12-20,165.29,784.7562,586.7,520.38,463.64,965.74,636.08,375.79,200.59,1121.89,269.4,2679.25,9.72
2017-12-21,166.46,789.6818,586.28,531.21,467.57,963.27,636.48,377.07,199.84,1118.65,266.2,2684.57,9.62
2017-12-22,166.77,788.3181,587.29,532.36,466.56,960.14,636.69,378.46,201.31,1117.81,266.59,2683.34,9.9
2017-12-26,167.11,790.1144,588.82,536.75,465.0,960.68,637.02,378.16,202.28,1110.03,265.03,2680.5,10.25
2017-12-27,166.73,788.5875,588.79,535.03,465.3,962.49,638.62,378.68,203.09,1111.83,266.11,2682.62,10.47
2017-12-28,167.59,790.5638,587.64,535.52,467.19,963.33,639.66,380.15,204.05,1112.99,267.37,2687.54,10.18
2017-12-29,166.07,785.3293,587.39,533.41,463.94,956.32,637.81,378.94,203.86,1106.18,267.37,2673.61,11.04
2018-01-02,166.45,797.2051,584.18,542.93,463.66,968.1,642.65,384.63,202.66,1121.81,265.04,2695.81,9.77
2018-01-03,162.83,801.4602,583.83,551.22,466.14,977.53,646.02,387.49,202.87,1133.99,263.02,2713.06,9.15
2018-01-04,163.79,804.0187,585.34,554.51,470.51,978.47,650.9,390.73,199.38,1139.41,260.73,2723.99,9.22
2018-01-05,163.93,810.8978,588.0,554.41,471.92,987.31,655.66,394.19,199.93,1152.81,260.69,2743.15,9.22
2018-01-08,164.12,811.5916,589.34,557.64,471.33,983.52,658.02,394.56,201.1,1157.02,263.15,2747.71,9.52
2018-01-09,161.12,812.5461,588.02,555.87,474.69,994.31,662.0,393.75,198.81,1154.03,260.52,2751.29,10.08
2018-01-10,159.67,812.416,585.41,555.32,478.72,993.05,662.55,391.48,195.74,1150.45,257.59,2748.23,9.82
2018-01-11,159.97,825.6093,584.86,566.56,480.97,996.94,671.06,396.47,194.43,1155.94,256.67,2767.56,9.88
2018-01-12,160.48,836.202,584.75,572.02,485.49,1004.45,676.88,397.22,193.02,1162.94,255.25,2786.24,10.16
2018-01-16,159.79,830.4169,587.02,564.96,483.9,1009.04,670.62,392.6,193.95,1158.12,254.59,2776.42,11.66
2018-01-17,160.19,834.0024,593.86,569.78,487.94,1018.96,673.68,394.53,195.28,1176.42,256.22,2802.56,11.91
2018-01-18,160.57,833.5867,592.0,565.24,487.24,1019.14,669.56,394.26,193.36,1178.45,254.62,2798.03,12.22
2018-01-19,161.21,840.832,598.6,564.66,490.56,1023.13,670.9,396.62,194.65,1180.28,253.87,2810.3,11.27
2018-01-22,164.99,850.0042,602.69,576.52,494.62,1029.83,670.69,395.8,196.54,1190.51,254.15,2832.97,11.03
2018-01-23,163.07,857.2858,600.89,575.64,494.83,1024.5,671.63,395.69,199.44,1198.15,256.58,2839.13,11.1
2018-01-24,164.14,860.7592,601.5,574.21,498.19,1027.74,670.11,397.14,198.8,1187.27,255.07,2837.54,11.47
2018-01-25,165.31,859.5719,601.63,569.76,497.25,1036.84,671.14,399.95,198.46,1184.43,258.97,2839.25,11.58
2018-01-26,166.88,867.9961,605.24,573.24,501.29,1059.33,678.74,401.59,199.06,1203.89,259.13,2872.87,11.08
2018-01-29,164.75,865.5588,602.18,564.37,498.99,1056.49,674.38,397.03,196.73,1193.4,255.82,2853.53,13.84
2018-01-30,164.74,860.8589,598.08,552.97,492.91,1034.03,668.63,394.14,195.82,1181.23,256.25,2822.43,14.79
2018-01-31,165.0,857.8785,595.65,553.45,493.45,1019.08,671.32,394.5,199.9,1189.88,259.07,2823.81,13.54
2018-02-01,169.09,848.6389,592.95,559.54,498.36,1019.42,670.05,389.06,196.19,1189.53,254.97,2821.98,13.47
2018-02-02,164.75,841.0663,582.45,536.43,487.21,1005.73,656.51,378.94,194.17,1154.3,253.14,2762.13,17.31
2018-02-05,157.75,812.3123,560.72,513.07,462.92,959.93,627.23,366.09,188.87,1107.78,248.85,2648.94,37.32
2018-02-06,158.75,832.5222,566.48,516.52,470.77,970.79,637.69,376.38,188.58,1138.99,245.09,2695.14,29.98
2018-02-07,159.22,830.2307,564.22,507.9,471.56,970.03,639.42,373.14,187.72,1123.36,243.88,2681.66,27.73
2018-02-08,153.14,796.8939,551.64,492.78,450.3,935.46,614.18,359.85,181.83,1075.94,240.87,2581.0,33.46
2018-02-09,155.32,802.4946,552.74,491.04,458.95,949.09,620.86,366.02,186.19,1103.12,246.13,2619.55,29.06
2018-02-12,156.61,813.2919,558.65,499.15,465.27,958.25,630.63,373.67,186.66,1122.89,248.09,2656.0,25.61
2018-02-13,157.22,817.4567,561.13,496.92,467.34,958.75,632.15,372.62,187.68,1125.89,249.0,2662.94,24.97
2018-02-14,156.11,830.1801,560.44,503.89,478.18,969.16,639.84,377.5,186.49,1147.85,246.05,2698.63,19.26
2018-02-15,158.25,837.6453,569.33,501.76,481.14,980.37,649.1,380.08,188.21,1169.66,251.27,2731.2,19.13
2018-02-16,159.08,833.9615,571.63,500.52,480.61,987.19,649.44,378.85,189.44,1167.43,253.15,2732.22,19.46
2018-02-20,156.35,831.275,558.76,497.69,479.5,976.63,642.75,377.05,187.51,1170.33,249.97,2716.26,20.6
2018-02-21,153.78,830.1971,551.84,489.44,479.2,972.27,642.7,375.6,184.12,1163.35,246.68,2701.33,20.02
2018-02-22,154.02,831.0536,553.11,494.73,475.46,970.81,646.47,378.2,186.22,1164.32,247.81,2703.96,18.72
2018-02-23,155.24,842.1334,558.8,505.59,482.42,986.16,651.61,383.58,189.43,1189.61,254.41,2747.3,16.49
2018-02-26,158.07,849.4117,562.51,508.91,489.69,998.11,660.67,385.39,190.26,1208.38,253.56,2779.6,15.8
2018-02-27,155.16,831.3992,554.75,502.15,485.11,988.06,652.52,379.68,186.17,1196.91,249.3,2744.28,18.59
2018-02-28,153.36,827.3513,548.98,490.67,478.88,971.88,642.76,372.92,185.98,1188.55,247.7,2713.83,19.85
2018-03-01,152.93,818.885,547.07,489.87,470.02,956.83,630.39,369.05,184.94,1168.35,247.55,2677.67,22.47
2018-03-02,154.1,819.6066,551.55,491.86,471.44,966.5,629.89,368.11,184.29,1179.69,246.95,2691.25,19.59
2018-03-05,155.68,828.8801,556.78,497.11,477.89,974.75,637.49,373.12,186.8,1190.8,251.78,2720.94,18.73
2018-03-06,156.38,834.8232,557.27,497.31,479.75,973.54,640.55,377.17,187.53,1193.69,248.35,2728.12,18.36
2018-03-07,156.33,828.6767,552.09,493.18,478.92,978.37,640.5,375.63,188.51,1200.29,246.54,2726.8,17.76
2018-03-08,156.99,831.155,557.17,492.6,480.22,984.97,643.62,376.16,189.72,1205.76,248.25,2738.97,16.54
2018-03-09,156.9,844.1996,560.68,502.18,492.13,999.36,657.58,383.11,191.07,1230.29,248.87,2786.57,14.64
2018-03-12,157.29,846.667,559.45,501.89,490.17,994.91,649.91,381.97,192.0,1233.97,249.92,2783.02,15.78
2018-03-13,157.03,840.7905,559.37,498.27,484.81,996.43,646.4,380.4,192.5,1219.09,250.44,2765.31,16.35
2018-03-14,155.84,839.1358,552.29,495.04,478.99,990.6,639.08,375.38,192.69,1218.24,252.86,2749.48,17.23
2018-03-15,155.5,838.5887,548.73,492.95,479.41,989.21,641.16,370.59,192.5,1219.2,252.73,2747.33,16.59
2018-03-16,155.86,838.1733,548.78,497.93,480.3,989.91,644.55,370.81,193.51,1218.41,255.25,2752.01,15.8
2018-03-19,154.44,827.2485,543.31,489.5,476.2,973.13,639.26,365.21,191.67,1192.67,253.34,2712.92,19.02
2018-03-20,152.88,832.3379,541.44,493.61,477.18,974.24,641.43,364.89,191.55,1192.92,252.18,2716.94,18.2
2018-03-21,151.59,831.5991,534.29,506.58,477.01,970.28,642.19,368.94,189.78,1185.8,251.18,2711.93,17.86
2018-03-22,149.46,813.9521,530.01,496.27,459.37,942.26,621.15,358.0,189.06,1153.91,252.27,2643.69,23.34
2018-03-23,147.07,798.0488,523.4,493.31,445.64,922.73,612.52,351.03,186.12,1122.4,248.78,2588.26,24.87
2018-03-26,148.42,821.2816,530.44,502.07,460.1,941.74,626.62,358.02,188.65,1167.63,251.37,2658.55,21.03
2018-03-27,149.19,805.5547,530.87,497.68,450.99,930.93,618.05,354.48,188.92,1127.09,255.04,2612.62,22.5
2018-03-28,151.64,795.5923,538.19,487.78,451.72,935.52,615.66,349.77,192.26,1117.33,254.82,2605.0,22.87
2018-03-29,151.65,806.9718,541.73,498.29,457.53,940.73,624.95,356.34,192.05,1141.62,256.14,2640.87,19.97
2018-04-02,149.46,784.1133,528.46,488.35,447.8,921.22,612.04,348.61,189.62,1113.28,254.21,2581.88,23.62
2018-04-03,150.61,793.7167,535.69,498.79,454.0,935.19,620.51,353.65,190.22,1124.52,255.09,2614.45,21.1
2018-04-04,152.55,808.1083,543.83,498.1,459.01,948.25,623.15,355.95,192.54,1139.88,255.63,2644.69,20.06
2018-04-05,153.63,819.1583,545.55,507.14,462.18,947.65,629.4,362.6,192.65,1144.41,257.65,2662.84,18.94
2018-04-06,151.38,801.6182,540.22,497.8,450.91,924.95,612.2,353.79,190.83,1115.44,255.82,2604.47,21.49
2018-04-09,149.61,799.6276,539.21,500.13,453.19,933.59,610.09,355.62,190.7,1124.12,256.12,2613.16,21.77
2018-04-10,153.07,809.3124,541.0,516.73,460.25,949.79,619.44,363.01,189.34,1152.03,254.27,2656.87,20.47
2018-04-11,150.79,806.7064,539.84,522.11,454.47,941.6,614.77,360.17,189.72,1146.16,253.88,2642.19,20.24
2018-04-12,150.75,810.3243,538.81,522.08,462.76,947.64,623.67,364.03,187.54,1160.89,250.64,2663.99,18.49
2018-04-13,150.53,805.731,541.5,527.75,455.57,946.91,622.18,363.65,188.51,1157.09,252.37,2656.3,17.41
2018-04-16,152.77,811.7555,547.29,533.1,457.72,954.53,628.39,368.68,189.3,1165.22,255.85,2677.84,16.56
2018-04-17,152.92,826.9391,548.54,535.23,457.38,962.38,633.66,372.82,191.82,1188.64,258.53,2706.39,15.25
2018-04-18,152.24,831.0247,543.81,543.5,455.69,962.8,640.12,375.54,191.41,1185.86,257.52,2708.64,15.6
2018-04-19,151.04,827.9939,526.75,544.26,462.64,955.01,638.26,371.51,188.21,1172.42,257.31,2693.13,15.96
2018-04-20,150.05,819.5165,517.88,541.48,462.86,949.72,635.52,369.26,186.55,1154.71,255.02,2670.14,16.88
2018-04-23,151.67,821.3026,517.08,544.78,462.36,953.6,635.03,368.15,186.85,1150.12,255.26,2670.29,16.34
2018-04-24,153.44,808.3237,513.77,538.93,459.21,946.08,617.14,358.25,187.14,1127.26,256.91,2634.56,18.02
2018-04-25,154.68,811.3869,514.48,543.32,458.92,950.37,618.85,360.17,186.5,1125.92,256.99,2639.4,17.84
2018-04-26,149.68,824.2719,517.29,551.49,459.1,962.14,616.23,362.25,188.83,1151.48,259.64,2666.94,16.24
2018-04-27,152.3,828.4086,520.27,544.78,459.78,966.38,615.51,361.4,191.32,1147.79,262.13,2669.91,15.41
2018-04-30,148.24,825.3098,517.25,544.56,455.35,951.27,607.17,356.71,190.59,1141.98,261.39,2648.05,15.93
2018-05-01,147.1,826.6423,512.69,541.54,455.74,951.55,604.39,356.67,191.89,1158.7,260.66,2654.8,15.49
2018-05-02,144.51,820.783,502.82,543.68,450.3,938.13,599.01,355.82,191.26,1158.36,260.31,2635.67,15.97
2018-05-03,144.24,817.1602,502.63,542.41,446.46,929.95,600.31,357.04,191.09,1161.72,260.03,2629.73,15.9
2018-05-04,145.32,827.8447,509.65,544.84,452.01,936.97,607.15,361.6,193.15,1184.62,261.04,2663.42,14.77
2018-05-07,144.44,830.8176,506.42,545.84,455.09,935.96,611.36,361.71,193.39,1193.98,259.64,2672.63,14.75
2018-05-08,142.56,827.1221,504.11,550.1,458.15,928.65,615.75,360.81,192.07,1197.43,253.12,2671.92,14.71
2018-05-09,140.95,830.0103,504.92,561.29,465.01,934.33,622.56,365.9,193.47,1213.88,251.23,2697.79,13.42
2018-05-10,143.64,832.9297,507.9,565.87,468.64,946.27,626.41,368.75,195.33,1229.46,254.59,2723.07,13.23
2018-05-11,146.65,834.8109,507.34,565.28,468.28,960.18,627.76,368.61,194.38,1225.49,255.11,2727.72,12.65
2018-05-14,146.12,836.1132,507.26,568.85,468.0,966.41,626.54,370.04,192.98,1225.28,254.0,2730.13,12.93
2018-05-15,144.94,831.0244,505.07,568.92,467.26,953.9,624.24,368.96,189.76,1213.52,251.76,2711.45,14.63
2018-05-16,145.45,837.9358,508.94,571.02,467.72,958.98,626.56,373.2,188.93,1218.08,249.59,2722.46,13.42
2018-05-17,144.64,835.2443,510.35,578.51,467.35,959.17,628.47,373.98,187.97,1212.09,247.35,2720.13,13.43
2018-05-18,144.75,834.252,507.12,573.85,463.09,961.78,631.92,374.52,188.15,1206.58,247.02,2712.97,13.42
2018-05-21,146.91,838.85,509.32,579.4,466.52,962.87,641.62,376.6,190.07,1216.7,248.47,2733.01,13.08
2018-05-22,147.12,834.8319,508.14,571.99,469.29,960.21,633.61,373.17,190.27,1213.53,249.44,2724.44,13.22
2018-05-23,146.49,841.1861,510.59,571.98,466.48,963.43,632.68,372.49,191.82,1223.92,251.68,2733.29,12.58
2018-05-24,147.36,842.9164,509.88,562.44,463.17,960.21,636.47,370.91,191.06,1222.43,253.58,2727.76,12.53
2018-05-25,146.49,844.4909,510.53,547.77,461.21,958.6,635.28,369.02,191.92,1222.42,254.63,2721.33,13.22
2018-05-29,145.66,837.7731,509.62,546.01,445.67,948.4,624.9,362.49,192.4,1214.37,254.74,2689.86,17.02
2018-05-30,146.78,844.7461,516.33,563.01,454.32,961.44,632.69,366.39,195.04,1223.17,256.69,2724.01,14.94
2018-05-31,144.87,840.7598,508.01,558.35,450.24,951.46,623.49,363.22,194.35,1223.45,256.98,2705.27,15.43
2018-06-01,145.23,846.5786,507.88,561.37,455.23,962.68,630.67,368.82,195.13,1247.55,253.02,2734.62,13.46
2018-06-04,145.08,856.1841,512.06,556.21,456.53,966.33,629.84,370.91,197.03,1257.42,250.88,2746.87,12.74
2018-06-05,145.81,861.0901,509.59,554.3,454.6,964.88,630.93,373.73,196.09,1262.82,249.25,2748.8,12.4
2018-06-06,148.01,869.7693,510.31,557.43,462.98,976.2,636.59,380.7,196.71,1269.56,243.95,2772.35,11.64
2018-06-07,149.81,871.2962,513.42,566.26,463.97,975.49,637.9,378.65,196.46,1255.77,245.01,2770.37,12.13
2018-06-08,150.11,873.5126,520.11,565.02,465.17,982.33,640.62,379.64,197.36,1256.13,244.98,2779.03,12.18
2018-06-11,151.11,876.4838,524.12,567.05,463.87,983.31,641.6,380.0,197.11,1255.99,244.16,2782.0,12.35
2018-06-12,150.8,880.8995,525.07,562.79,462.33,983.02,641.14,380.57,198.25,1263.31,247.3,2786.85,12.34
2018-06-13,144.03,882.0835,523.19,560.5,460.8,982.76,635.9,376.45,193.65,1260.43,246.63,2775.63,12.94
2018-06-14,145.44,891.0076,523.2,559.3,456.5,987.36,633.36,376.8,195.27,1268.1,249.52,2782.49,12.12
2018-06-15,147.15,893.1089,530.12,547.51,456.35,989.86,631.75,374.44,195.0,1262.42,251.23,2779.66,11.98
2018-06-18,144.25,891.3893,522.29,553.66,456.02,980.1,629.34,373.45,194.69,1265.73,252.11,2773.75,12.31
2018-06-19,146.3,890.0855,525.0,552.17,454.49,982.47,615.87,366.67,194.87,1256.65,254.78,2762.59,13.35
